seed,n,m,mu,run,generations,max_generations,diversity,fitness,opt,algorithm,mutation
139577,50,3,50,17,125000,125000,0.995483,-29,-7,Mu1-unconst,XRAI_0.000000
141331,50,3,50,18,125000,125000,0.995087,-30,-9,Mu1-unconst,XRAI_0.000000
143185,50,3,50,19,125000,125000,0.995122,-29,-11,Mu1-unconst,XRAI_0.000000
145139,50,3,50,20,125000,125000,0.995122,-26,-3,Mu1-unconst,XRAI_0.000000
147193,50,3,50,21,125000,125000,0.995227,-28,-6,Mu1-unconst,XRAI_0.000000
149347,50,3,50,22,125000,125000,0.995156,-29,-9,Mu1-unconst,XRAI_0.000000
151601,50,3,50,23,125000,125000,0.995521,-31,-9,Mu1-unconst,XRAI_0.000000
153955,50,3,50,24,125000,125000,0.995122,-26,-12,Mu1-unconst,XRAI_0.000000
156409,50,3,50,25,125000,125000,0.995122,-25,-4,Mu1-unconst,XRAI_0.000000
158963,50,3,50,26,125000,125000,0.995263,-26,-4,Mu1-unconst,XRAI_0.000000
161617,50,3,50,27,125000,125000,0.995676,-29,-8,Mu1-unconst,XRAI_0.000000
164371,50,3,50,28,125000,125000,0.995299,-27,-7,Mu1-unconst,XRAI_0.000000
167225,50,3,50,29,125000,125000,0.995263,-28,-8,Mu1-unconst,XRAI_0.000000
125075,50,5,50,0,125000,125000,0.997027,-17,0,Mu1-unconst,XRAI_0.000000
125131,50,5,50,1,125000,125000,0.997458,-19,0,Mu1-unconst,XRAI_0.000000
125287,50,5,50,2,125000,125000,0.996915,-20,0,Mu1-unconst,XRAI_0.000000
125543,50,5,50,3,125000,125000,0.997204,-17,0,Mu1-unconst,XRAI_0.000000
125899,50,5,50,4,125000,125000,0.997143,-16,0,Mu1-unconst,XRAI_0.000000
126355,50,5,50,5,125000,125000,0.996915,-20,0,Mu1-unconst,XRAI_0.000000
126911,50,5,50,6,125000,125000,0.997085,-19,0,Mu1-unconst,XRAI_0.000000
127567,50,5,50,7,125000,125000,0.99697,-21,0,Mu1-unconst,XRAI_0.000000
128323,50,5,50,8,125000,125000,0.997027,-22,-1,Mu1-unconst,XRAI_0.000000
129179,50,5,50,9,125000,125000,0.997328,-17,0,Mu1-unconst,XRAI_0.000000
130135,50,5,50,10,125000,125000,0.997392,-21,0,Mu1-unconst,XRAI_0.000000
131191,50,5,50,11,125000,125000,0.997668,-18,-1,Mu1-unconst,XRAI_0.000000
132347,50,5,50,12,125000,125000,0.997392,-22,0,Mu1-unconst,XRAI_0.000000
133603,50,5,50,13,125000,125000,0.996702,-19,0,Mu1-unconst,XRAI_0.000000
134959,50,5,50,14,125000,125000,0.997526,-19,0,Mu1-unconst,XRAI_0.000000
136415,50,5,50,15,125000,125000,0.997265,-18,0,Mu1-unconst,XRAI_0.000000
137971,50,5,50,16,125000,125000,0.99697,-17,0,Mu1-unconst,XRAI_0.000000
139627,50,5,50,17,125000,125000,0.997328,-19,0,Mu1-unconst,XRAI_0.000000
141383,50,5,50,18,125000,125000,0.99697,-20,0,Mu1-unconst,XRAI_0.000000
143239,50,5,50,19,125000,125000,0.997265,-16,0,Mu1-unconst,XRAI_0.000000
145195,50,5,50,20,125000,125000,0.997143,-18,0,Mu1-unconst,XRAI_0.000000
147251,50,5,50,21,125000,125000,0.997085,-21,0,Mu1-unconst,XRAI_0.000000
149407,50,5,50,22,125000,125000,0.997265,-19,0,Mu1-unconst,XRAI_0.000000
151663,50,5,50,23,125000,125000,0.997085,-17,0,Mu1-unconst,XRAI_0.000000
154019,50,5,50,24,125000,125000,0.997458,-21,0,Mu1-unconst,XRAI_0.000000
156475,50,5,50,25,125000,125000,0.997085,-16,0,Mu1-unconst,XRAI_0.000000
159031,50,5,50,26,125000,125000,0.997458,-19,0,Mu1-unconst,XRAI_0.000000
161687,50,5,50,27,125000,125000,0.997392,-18,0,Mu1-unconst,XRAI_0.000000
164443,50,5,50,28,125000,125000,0.996915,-18,0,Mu1-unconst,XRAI_0.000000
167299,50,5,50,29,125000,125000,0.997085,-18,0,Mu1-unconst,XRAI_0.000000
125150,50,10,50,0,87183,125000,1,-12,0,Mu1-unconst,XRAI_0.000000
125211,50,10,50,1,125000,125000,0.999417,-9,0,Mu1-unconst,XRAI_0.000000
125372,50,10,50,2,71279,125000,1,-13,0,Mu1-unconst,XRAI_0.000000
125633,50,10,50,3,121930,125000,1,-10,0,Mu1-unconst,XRAI_0.000000
125994,50,10,50,4,77342,125000,1,-9,0,Mu1-unconst,XRAI_0.000000
126455,50,10,50,5,79731,125000,1,-10,0,Mu1-unconst,XRAI_0.000000
127016,50,10,50,6,84237,125000,1,-11,0,Mu1-unconst,XRAI_0.000000
127677,50,10,50,7,96203,125000,1,-10,0,Mu1-unconst,XRAI_0.000000
128438,50,10,50,8,105794,125000,1,-11,0,Mu1-unconst,XRAI_0.000000
129299,50,10,50,9,121298,125000,1,-12,0,Mu1-unconst,XRAI_0.000000
130260,50,10,50,10,109918,125000,1,-11,0,Mu1-unconst,XRAI_0.000000
131321,50,10,50,11,71560,125000,1,-9,0,Mu1-unconst,XRAI_0.000000
132482,50,10,50,12,122775,125000,1,-12,0,Mu1-unconst,XRAI_0.000000
133743,50,10,50,13,91640,125000,1,-8,0,Mu1-unconst,XRAI_0.000000
135104,50,10,50,14,91305,125000,1,-12,0,Mu1-unconst,XRAI_0.000000
136565,50,10,50,15,62129,125000,1,-8,0,Mu1-unconst,XRAI_0.000000
138126,50,10,50,16,72450,125000,1,-12,0,Mu1-unconst,XRAI_0.000000
139787,50,10,50,17,86656,125000,1,-9,0,Mu1-unconst,XRAI_0.000000
141548,50,10,50,18,89636,125000,1,-9,0,Mu1-unconst,XRAI_0.000000
143409,50,10,50,19,63865,125000,1,-8,0,Mu1-unconst,XRAI_0.000000
145370,50,10,50,20,105738,125000,1,-13,0,Mu1-unconst,XRAI_0.000000
147431,50,10,50,21,109069,125000,1,-9,0,Mu1-unconst,XRAI_0.000000
149592,50,10,50,22,74762,125000,1,-14,0,Mu1-unconst,XRAI_0.000000
151853,50,10,50,23,83089,125000,1,-11,0,Mu1-unconst,XRAI_0.000000
154214,50,10,50,24,99179,125000,1,-11,0,Mu1-unconst,XRAI_0.000000
156675,50,10,50,25,76059,125000,1,-11,0,Mu1-unconst,XRAI_0.000000
159236,50,10,50,26,125000,125000,0.999417,-10,0,Mu1-unconst,XRAI_0.000000
161897,50,10,50,27,108710,125000,1,-9,0,Mu1-unconst,XRAI_0.000000
164658,50,10,50,28,109177,125000,1,-12,0,Mu1-unconst,XRAI_0.000000
167519,50,10,50,29,75466,125000,1,-13,0,Mu1-unconst,XRAI_0.000000
501,100,1,2,0,1,20000,1,-94,-67,Mu1-unconst,XRAI_0.250000
603,100,1,2,1,36,20000,1,-93,-66,Mu1-unconst,XRAI_0.250000
905,100,1,2,2,13,20000,1,-94,-69,Mu1-unconst,XRAI_0.250000
1407,100,1,2,3,25,20000,1,-93,-70,Mu1-unconst,XRAI_0.250000
2109,100,1,2,4,61,20000,1,-95,-67,Mu1-unconst,XRAI_0.250000
3011,100,1,2,5,4,20000,1,-91,-66,Mu1-unconst,XRAI_0.250000
4113,100,1,2,6,0,20000,1,-94,-67,Mu1-unconst,XRAI_0.250000
5415,100,1,2,7,21,20000,1,-96,-69,Mu1-unconst,XRAI_0.250000
6917,100,1,2,8,1,20000,1,-93,-68,Mu1-unconst,XRAI_0.250000
8619,100,1,2,9,36,20000,1,-91,-64,Mu1-unconst,XRAI_0.250000
10521,100,1,2,10,10,20000,1,-93,-69,Mu1-unconst,XRAI_0.250000
12623,100,1,2,11,0,20000,1,-91,-68,Mu1-unconst,XRAI_0.250000
14925,100,1,2,12,0,20000,1,-93,-69,Mu1-unconst,XRAI_0.250000
17427,100,1,2,13,0,20000,1,-93,-70,Mu1-unconst,XRAI_0.250000
20129,100,1,2,14,0,20000,1,-92,-68,Mu1-unconst,XRAI_0.250000
23031,100,1,2,15,0,20000,1,-93,-68,Mu1-unconst,XRAI_0.250000
26133,100,1,2,16,0,20000,1,-94,-68,Mu1-unconst,XRAI_0.250000
29435,100,1,2,17,69,20000,1,-93,-70,Mu1-unconst,XRAI_0.250000
32937,100,1,2,18,0,20000,1,-92,-64,Mu1-unconst,XRAI_0.250000
36639,100,1,2,19,44,20000,1,-93,-72,Mu1-unconst,XRAI_0.250000
40541,100,1,2,20,7,20000,1,-93,-69,Mu1-unconst,XRAI_0.250000
44643,100,1,2,21,13,20000,1,-93,-68,Mu1-unconst,XRAI_0.250000
48945,100,1,2,22,82,20000,1,-94,-68,Mu1-unconst,XRAI_0.250000
53447,100,1,2,23,45,20000,1,-91,-67,Mu1-unconst,XRAI_0.250000
58149,100,1,2,24,0,20000,1,-92,-71,Mu1-unconst,XRAI_0.250000
63051,100,1,2,25,22,20000,1,-93,-67,Mu1-unconst,XRAI_0.250000
68153,100,1,2,26,0,20000,1,-94,-66,Mu1-unconst,XRAI_0.250000
73455,100,1,2,27,123,20000,1,-93,-70,Mu1-unconst,XRAI_0.250000
78957,100,1,2,28,74,20000,1,-93,-68,Mu1-unconst,XRAI_0.250000
84659,100,1,2,29,0,20000,1,-91,-72,Mu1-unconst,XRAI_0.250000
509,100,3,2,0,0,20000,1,-82,-40,Mu1-unconst,XRAI_0.250000
613,100,3,2,1,137,20000,1,-82,-38,Mu1-unconst,XRAI_0.250000
917,100,3,2,2,62,20000,1,-75,-36,Mu1-unconst,XRAI_0.250000
1421,100,3,2,3,22,20000,1,-80,-34,Mu1-unconst,XRAI_0.250000
2125,100,3,2,4,0,20000,1,-77,-43,Mu1-unconst,XRAI_0.250000
3029,100,3,2,5,0,20000,1,-84,-39,Mu1-unconst,XRAI_0.250000
4133,100,3,2,6,0,20000,1,-83,-37,Mu1-unconst,XRAI_0.250000
5437,100,3,2,7,42,20000,1,-81,-41,Mu1-unconst,XRAI_0.250000
6941,100,3,2,8,0,20000,1,-82,-34,Mu1-unconst,XRAI_0.250000
8645,100,3,2,9,21,20000,1,-79,-42,Mu1-unconst,XRAI_0.250000
10549,100,3,2,10,42,20000,1,-83,-40,Mu1-unconst,XRAI_0.250000
12653,100,3,2,11,2,20000,1,-82,-36,Mu1-unconst,XRAI_0.250000
14957,100,3,2,12,59,20000,1,-83,-40,Mu1-unconst,XRAI_0.250000
17461,100,3,2,13,6,20000,1,-80,-32,Mu1-unconst,XRAI_0.250000
20165,100,3,2,14,13,20000,1,-78,-37,Mu1-unconst,XRAI_0.250000
23069,100,3,2,15,40,20000,1,-85,-38,Mu1-unconst,XRAI_0.250000
26173,100,3,2,16,0,20000,1,-77,-40,Mu1-unconst,XRAI_0.250000
29477,100,3,2,17,10,20000,1,-83,-33,Mu1-unconst,XRAI_0.250000
32981,100,3,2,18,0,20000,1,-80,-38,Mu1-unconst,XRAI_0.250000
36685,100,3,2,19,0,20000,1,-80,-35,Mu1-unconst,XRAI_0.250000
40589,100,3,2,20,20,20000,1,-79,-41,Mu1-unconst,XRAI_0.250000
44693,100,3,2,21,39,20000,1,-81,-36,Mu1-unconst,XRAI_0.250000
48997,100,3,2,22,0,20000,1,-85,-37,Mu1-unconst,XRAI_0.250000
53501,100,3,2,23,22,20000,1,-79,-36,Mu1-unconst,XRAI_0.250000
58205,100,3,2,24,59,20000,1,-76,-33,Mu1-unconst,XRAI_0.250000
63109,100,3,2,25,32,20000,1,-81,-37,Mu1-unconst,XRAI_0.250000
68213,100,3,2,26,0,20000,1,-81,-40,Mu1-unconst,XRAI_0.250000
73517,100,3,2,27,0,20000,1,-82,-36,Mu1-unconst,XRAI_0.250000
79021,100,3,2,28,8,20000,1,-79,-36,Mu1-unconst,XRAI_0.250000
84725,100,3,2,29,0,20000,1,-84,-40,Mu1-unconst,XRAI_0.250000
525,100,5,2,0,1,20000,1,-64,-19,Mu1-unconst,XRAI_0.250000
631,100,5,2,1,51,20000,1,-71,-19,Mu1-unconst,XRAI_0.250000
937,100,5,2,2,0,20000,1,-65,-15,Mu1-unconst,XRAI_0.250000
1443,100,5,2,3,75,20000,1,-71,-12,Mu1-unconst,XRAI_0.250000
2149,100,5,2,4,0,20000,1,-67,-19,Mu1-unconst,XRAI_0.250000
3055,100,5,2,5,0,20000,1,-68,-20,Mu1-unconst,XRAI_0.250000
4161,100,5,2,6,0,20000,1,-66,-18,Mu1-unconst,XRAI_0.250000
5467,100,5,2,7,0,20000,1,-72,-22,Mu1-unconst,XRAI_0.250000
6973,100,5,2,8,83,20000,1,-66,-21,Mu1-unconst,XRAI_0.250000
8679,100,5,2,9,4,20000,1,-70,-17,Mu1-unconst,XRAI_0.250000
10585,100,5,2,10,46,20000,1,-71,-23,Mu1-unconst,XRAI_0.250000
12691,100,5,2,11,19,20000,1,-70,-25,Mu1-unconst,XRAI_0.250000
14997,100,5,2,12,0,20000,1,-64,-16,Mu1-unconst,XRAI_0.250000
17503,100,5,2,13,0,20000,1,-72,-23,Mu1-unconst,XRAI_0.250000
20209,100,5,2,14,0,20000,1,-68,-18,Mu1-unconst,XRAI_0.250000
23115,100,5,2,15,30,20000,1,-64,-20,Mu1-unconst,XRAI_0.250000
26221,100,5,2,16,0,20000,1,-65,-18,Mu1-unconst,XRAI_0.250000
29527,100,5,2,17,0,20000,1,-69,-20,Mu1-unconst,XRAI_0.250000
33033,100,5,2,18,0,20000,1,-61,-17,Mu1-unconst,XRAI_0.250000
36739,100,5,2,19,19,20000,1,-75,-21,Mu1-unconst,XRAI_0.250000
40645,100,5,2,20,0,20000,1,-68,-14,Mu1-unconst,XRAI_0.250000
44751,100,5,2,21,19,20000,1,-67,-16,Mu1-unconst,XRAI_0.250000
49057,100,5,2,22,25,20000,1,-68,-18,Mu1-unconst,XRAI_0.250000
53563,100,5,2,23,33,20000,1,-69,-20,Mu1-unconst,XRAI_0.250000
58269,100,5,2,24,80,20000,1,-67,-15,Mu1-unconst,XRAI_0.250000
63175,100,5,2,25,35,20000,1,-65,-20,Mu1-unconst,XRAI_0.250000
68281,100,5,2,26,95,20000,1,-69,-22,Mu1-unconst,XRAI_0.250000
73587,100,5,2,27,10,20000,1,-66,-14,Mu1-unconst,XRAI_0.250000
79093,100,5,2,28,106,20000,1,-73,-24,Mu1-unconst,XRAI_0.250000
84799,100,5,2,29,0,20000,1,-68,-13,Mu1-unconst,XRAI_0.250000
600,100,10,2,0,45,20000,1,-47,0,Mu1-unconst,XRAI_0.250000
711,100,10,2,1,0,20000,1,-49,-1,Mu1-unconst,XRAI_0.250000
1022,100,10,2,2,27,20000,1,-44,0,Mu1-unconst,XRAI_0.250000
1533,100,10,2,3,21,20000,1,-44,0,Mu1-unconst,XRAI_0.250000
2244,100,10,2,4,18,20000,1,-50,0,Mu1-unconst,XRAI_0.250000
3155,100,10,2,5,0,20000,1,-41,0,Mu1-unconst,XRAI_0.250000
4266,100,10,2,6,0,20000,1,-42,0,Mu1-unconst,XRAI_0.250000
5577,100,10,2,7,5,20000,1,-47,0,Mu1-unconst,XRAI_0.250000
7088,100,10,2,8,0,20000,1,-50,0,Mu1-unconst,XRAI_0.250000
8799,100,10,2,9,28,20000,1,-38,-2,Mu1-unconst,XRAI_0.250000
10710,100,10,2,10,82,20000,1,-51,0,Mu1-unconst,XRAI_0.250000
12821,100,10,2,11,0,20000,1,-42,0,Mu1-unconst,XRAI_0.250000
15132,100,10,2,12,0,20000,1,-47,-1,Mu1-unconst,XRAI_0.250000
17643,100,10,2,13,0,20000,1,-41,0,Mu1-unconst,XRAI_0.250000
20354,100,10,2,14,28,20000,1,-48,0,Mu1-unconst,XRAI_0.250000
23265,100,10,2,15,4,20000,1,-47,0,Mu1-unconst,XRAI_0.250000
26376,100,10,2,16,0,20000,1,-43,0,Mu1-unconst,XRAI_0.250000
29687,100,10,2,17,15,20000,1,-48,0,Mu1-unconst,XRAI_0.250000
33198,100,10,2,18,41,20000,1,-47,0,Mu1-unconst,XRAI_0.250000
36909,100,10,2,19,40,20000,1,-43,0,Mu1-unconst,XRAI_0.250000
40820,100,10,2,20,0,20000,1,-47,0,Mu1-unconst,XRAI_0.250000
44931,100,10,2,21,25,20000,1,-45,-1,Mu1-unconst,XRAI_0.250000
49242,100,10,2,22,0,20000,1,-40,0,Mu1-unconst,XRAI_0.250000
53753,100,10,2,23,13,20000,1,-43,-1,Mu1-unconst,XRAI_0.250000
58464,100,10,2,24,41,20000,1,-44,0,Mu1-unconst,XRAI_0.250000
63375,100,10,2,25,1,20000,1,-44,0,Mu1-unconst,XRAI_0.250000
68486,100,10,2,26,107,20000,1,-38,0,Mu1-unconst,XRAI_0.250000
73797,100,10,2,27,0,20000,1,-44,0,Mu1-unconst,XRAI_0.250000
79308,100,10,2,28,13,20000,1,-43,0,Mu1-unconst,XRAI_0.250000
85019,100,10,2,29,0,20000,1,-49,0,Mu1-unconst,XRAI_0.250000
10101,100,1,10,0,773,100000,1,-93,-66,Mu1-unconst,XRAI_0.250000
10203,100,1,10,1,457,100000,1,-91,-71,Mu1-unconst,XRAI_0.250000
10505,100,1,10,2,706,100000,1,-92,-68,Mu1-unconst,XRAI_0.250000
11007,100,1,10,3,639,100000,1,-90,-68,Mu1-unconst,XRAI_0.250000
11709,100,1,10,4,845,100000,1,-92,-71,Mu1-unconst,XRAI_0.250000
12611,100,1,10,5,1041,100000,1,-93,-71,Mu1-unconst,XRAI_0.250000
13713,100,1,10,6,1023,100000,1,-91,-68,Mu1-unconst,XRAI_0.250000
15015,100,1,10,7,792,100000,1,-90,-68,Mu1-unconst,XRAI_0.250000
16517,100,1,10,8,551,100000,1,-92,-69,Mu1-unconst,XRAI_0.250000
18219,100,1,10,9,499,100000,1,-92,-68,Mu1-unconst,XRAI_0.250000
20121,100,1,10,10,801,100000,1,-91,-67,Mu1-unconst,XRAI_0.250000
22223,100,1,10,11,1065,100000,1,-91,-68,Mu1-unconst,XRAI_0.250000
24525,100,1,10,12,757,100000,1,-90,-68,Mu1-unconst,XRAI_0.250000
27027,100,1,10,13,744,100000,1,-92,-66,Mu1-unconst,XRAI_0.250000
29729,100,1,10,14,1280,100000,1,-92,-70,Mu1-unconst,XRAI_0.250000
32631,100,1,10,15,589,100000,1,-91,-69,Mu1-unconst,XRAI_0.250000
35733,100,1,10,16,1023,100000,1,-92,-67,Mu1-unconst,XRAI_0.250000
39035,100,1,10,17,766,100000,1,-92,-67,Mu1-unconst,XRAI_0.250000
42537,100,1,10,18,565,100000,1,-92,-67,Mu1-unconst,XRAI_0.250000
46239,100,1,10,19,814,100000,1,-90,-71,Mu1-unconst,XRAI_0.250000
50141,100,1,10,20,723,100000,1,-90,-69,Mu1-unconst,XRAI_0.250000
54243,100,1,10,21,1133,100000,1,-92,-68,Mu1-unconst,XRAI_0.250000
58545,100,1,10,22,602,100000,1,-93,-70,Mu1-unconst,XRAI_0.250000
63047,100,1,10,23,816,100000,1,-90,-67,Mu1-unconst,XRAI_0.250000
67749,100,1,10,24,998,100000,1,-92,-68,Mu1-unconst,XRAI_0.250000
72651,100,1,10,25,873,100000,1,-92,-67,Mu1-unconst,XRAI_0.250000
77753,100,1,10,26,538,100000,1,-91,-66,Mu1-unconst,XRAI_0.250000
83055,100,1,10,27,742,100000,1,-92,-69,Mu1-unconst,XRAI_0.250000
88557,100,1,10,28,610,100000,1,-90,-71,Mu1-unconst,XRAI_0.250000
94259,100,1,10,29,647,100000,1,-93,-70,Mu1-unconst,XRAI_0.250000
10109,100,3,10,0,995,100000,1,-81,-41,Mu1-unconst,XRAI_0.250000
10213,100,3,10,1,684,100000,1,-80,-33,Mu1-unconst,XRAI_0.250000
10517,100,3,10,2,770,100000,1,-78,-36,Mu1-unconst,XRAI_0.250000
11021,100,3,10,3,990,100000,1,-77,-32,Mu1-unconst,XRAI_0.250000
11725,100,3,10,4,686,100000,1,-77,-35,Mu1-unconst,XRAI_0.250000
12629,100,3,10,5,645,100000,1,-81,-38,Mu1-unconst,XRAI_0.250000
13733,100,3,10,6,871,100000,1,-80,-34,Mu1-unconst,XRAI_0.250000
15037,100,3,10,7,508,100000,1,-78,-37,Mu1-unconst,XRAI_0.250000
16541,100,3,10,8,434,100000,1,-78,-41,Mu1-unconst,XRAI_0.250000
18245,100,3,10,9,1041,100000,1,-78,-40,Mu1-unconst,XRAI_0.250000
20149,100,3,10,10,736,100000,1,-74,-31,Mu1-unconst,XRAI_0.250000
22253,100,3,10,11,883,100000,1,-78,-38,Mu1-unconst,XRAI_0.250000
24557,100,3,10,12,723,100000,1,-78,-40,Mu1-unconst,XRAI_0.250000
27061,100,3,10,13,694,100000,1,-80,-40,Mu1-unconst,XRAI_0.250000
29765,100,3,10,14,1024,100000,1,-78,-35,Mu1-unconst,XRAI_0.250000
32669,100,3,10,15,748,100000,1,-77,-36,Mu1-unconst,XRAI_0.250000
35773,100,3,10,16,704,100000,1,-78,-37,Mu1-unconst,XRAI_0.250000
39077,100,3,10,17,793,100000,1,-79,-42,Mu1-unconst,XRAI_0.250000
42581,100,3,10,18,822,100000,1,-78,-41,Mu1-unconst,XRAI_0.250000
46285,100,3,10,19,1497,100000,1,-77,-40,Mu1-unconst,XRAI_0.250000
50189,100,3,10,20,515,100000,1,-78,-38,Mu1-unconst,XRAI_0.250000
54293,100,3,10,21,791,100000,1,-77,-37,Mu1-unconst,XRAI_0.250000
58597,100,3,10,22,776,100000,1,-81,-36,Mu1-unconst,XRAI_0.250000
63101,100,3,10,23,484,100000,1,-77,-39,Mu1-unconst,XRAI_0.250000
67805,100,3,10,24,718,100000,1,-71,-37,Mu1-unconst,XRAI_0.250000
72709,100,3,10,25,1231,100000,1,-77,-34,Mu1-unconst,XRAI_0.250000
77813,100,3,10,26,798,100000,1,-79,-35,Mu1-unconst,XRAI_0.250000
83117,100,3,10,27,997,100000,1,-77,-32,Mu1-unconst,XRAI_0.250000
88621,100,3,10,28,1081,100000,1,-77,-38,Mu1-unconst,XRAI_0.250000
94325,100,3,10,29,769,100000,1,-81,-33,Mu1-unconst,XRAI_0.250000
10125,100,5,10,0,893,100000,1,-66,-21,Mu1-unconst,XRAI_0.250000
10231,100,5,10,1,765,100000,1,-66,-18,Mu1-unconst,XRAI_0.250000
10537,100,5,10,2,1057,100000,1,-68,-19,Mu1-unconst,XRAI_0.250000
11043,100,5,10,3,761,100000,1,-62,-15,Mu1-unconst,XRAI_0.250000
11749,100,5,10,4,686,100000,1,-70,-24,Mu1-unconst,XRAI_0.250000
12655,100,5,10,5,638,100000,1,-67,-21,Mu1-unconst,XRAI_0.250000
13761,100,5,10,6,633,100000,1,-68,-21,Mu1-unconst,XRAI_0.250000
15067,100,5,10,7,871,100000,1,-69,-16,Mu1-unconst,XRAI_0.250000
16573,100,5,10,8,1142,100000,1,-65,-21,Mu1-unconst,XRAI_0.250000
18279,100,5,10,9,877,100000,1,-65,-22,Mu1-unconst,XRAI_0.250000
20185,100,5,10,10,722,100000,1,-64,-18,Mu1-unconst,XRAI_0.250000
22291,100,5,10,11,1108,100000,1,-66,-22,Mu1-unconst,XRAI_0.250000
24597,100,5,10,12,694,100000,1,-70,-21,Mu1-unconst,XRAI_0.250000
27103,100,5,10,13,978,100000,1,-67,-17,Mu1-unconst,XRAI_0.250000
29809,100,5,10,14,1166,100000,1,-69,-20,Mu1-unconst,XRAI_0.250000
32715,100,5,10,15,1222,100000,1,-63,-21,Mu1-unconst,XRAI_0.250000
35821,100,5,10,16,900,100000,1,-65,-20,Mu1-unconst,XRAI_0.250000
39127,100,5,10,17,1356,100000,1,-62,-19,Mu1-unconst,XRAI_0.250000
42633,100,5,10,18,668,100000,1,-65,-15,Mu1-unconst,XRAI_0.250000
46339,100,5,10,19,710,100000,1,-63,-19,Mu1-unconst,XRAI_0.250000
50245,100,5,10,20,538,100000,1,-64,-18,Mu1-unconst,XRAI_0.250000
54351,100,5,10,21,602,100000,1,-64,-13,Mu1-unconst,XRAI_0.250000
58657,100,5,10,22,616,100000,1,-67,-18,Mu1-unconst,XRAI_0.250000
63163,100,5,10,23,764,100000,1,-59,-8,Mu1-unconst,XRAI_0.250000
67869,100,5,10,24,763,100000,1,-65,-16,Mu1-unconst,XRAI_0.250000
72775,100,5,10,25,822,100000,1,-66,-20,Mu1-unconst,XRAI_0.250000
77881,100,5,10,26,945,100000,1,-68,-22,Mu1-unconst,XRAI_0.250000
83187,100,5,10,27,676,100000,1,-65,-19,Mu1-unconst,XRAI_0.250000
88693,100,5,10,28,2065,100000,1,-64,-21,Mu1-unconst,XRAI_0.250000
94399,100,5,10,29,621,100000,1,-64,-23,Mu1-unconst,XRAI_0.250000
10200,100,10,10,0,576,100000,1,-44,0,Mu1-unconst,XRAI_0.250000
10311,100,10,10,1,716,100000,1,-42,0,Mu1-unconst,XRAI_0.250000
10622,100,10,10,2,709,100000,1,-41,0,Mu1-unconst,XRAI_0.250000
11133,100,10,10,3,869,100000,1,-44,0,Mu1-unconst,XRAI_0.250000
11844,100,10,10,4,1068,100000,1,-41,0,Mu1-unconst,XRAI_0.250000
12755,100,10,10,5,652,100000,1,-43,0,Mu1-unconst,XRAI_0.250000
13866,100,10,10,6,824,100000,1,-43,0,Mu1-unconst,XRAI_0.250000
15177,100,10,10,7,623,100000,1,-43,0,Mu1-unconst,XRAI_0.250000
16688,100,10,10,8,927,100000,1,-39,0,Mu1-unconst,XRAI_0.250000
18399,100,10,10,9,528,100000,1,-48,-3,Mu1-unconst,XRAI_0.250000
20310,100,10,10,10,818,100000,1,-47,0,Mu1-unconst,XRAI_0.250000
22421,100,10,10,11,993,100000,1,-39,0,Mu1-unconst,XRAI_0.250000
24732,100,10,10,12,737,100000,1,-36,0,Mu1-unconst,XRAI_0.250000
27243,100,10,10,13,1118,100000,1,-44,0,Mu1-unconst,XRAI_0.250000
29954,100,10,10,14,818,100000,1,-46,0,Mu1-unconst,XRAI_0.250000
32865,100,10,10,15,630,100000,1,-40,0,Mu1-unconst,XRAI_0.250000
35976,100,10,10,16,685,100000,1,-44,-3,Mu1-unconst,XRAI_0.250000
39287,100,10,10,17,1816,100000,1,-39,0,Mu1-unconst,XRAI_0.250000
42798,100,10,10,18,924,100000,1,-44,0,Mu1-unconst,XRAI_0.250000
46509,100,10,10,19,1108,100000,1,-49,0,Mu1-unconst,XRAI_0.250000
50420,100,10,10,20,734,100000,1,-44,0,Mu1-unconst,XRAI_0.250000
54531,100,10,10,21,431,100000,1,-45,0,Mu1-unconst,XRAI_0.250000
58842,100,10,10,22,481,100000,1,-39,0,Mu1-unconst,XRAI_0.250000
63353,100,10,10,23,741,100000,1,-43,0,Mu1-unconst,XRAI_0.250000
68064,100,10,10,24,1157,100000,1,-43,0,Mu1-unconst,XRAI_0.250000
72975,100,10,10,25,575,100000,1,-43,0,Mu1-unconst,XRAI_0.250000
78086,100,10,10,26,553,100000,1,-38,0,Mu1-unconst,XRAI_0.250000
83397,100,10,10,27,906,100000,1,-38,0,Mu1-unconst,XRAI_0.250000
88908,100,10,10,28,1050,100000,1,-42,0,Mu1-unconst,XRAI_0.250000
94619,100,10,10,29,1383,100000,1,-50,0,Mu1-unconst,XRAI_0.250000
62601,100,1,25,0,6250,250000,1,-89,-71,Mu1-unconst,XRAI_0.250000
62703,100,1,25,1,5872,250000,1,-91,-69,Mu1-unconst,XRAI_0.250000
63005,100,1,25,2,7058,250000,1,-91,-70,Mu1-unconst,XRAI_0.250000
63507,100,1,25,3,5105,250000,1,-91,-69,Mu1-unconst,XRAI_0.250000
64209,100,1,25,4,5196,250000,1,-92,-68,Mu1-unconst,XRAI_0.250000
65111,100,1,25,5,5851,250000,1,-90,-68,Mu1-unconst,XRAI_0.250000
66213,100,1,25,6,4280,250000,1,-92,-71,Mu1-unconst,XRAI_0.250000
67515,100,1,25,7,4852,250000,1,-91,-67,Mu1-unconst,XRAI_0.250000
