seed,n,m,mu,run,generations,max_generations,diversity,fitness,opt,algorithm,mutation
21147,25,10,10,27,189,6250,1.0,0.0,0,Mu1-unconst,XRAI_2.000000
11007,100,1,10,3,347,100000,1.0,91.0,68,Mu1-unconst,XRAI_2.000000
8958,25,1,10,16,1535,6250,1.0,14.0,6,Mu1-unconst,XRAI_2.000000
22533,25,10,10,28,286,6250,1.0,0.0,0,Mu1-unconst,XRAI_2.000000
36409,50,3,10,25,372,25000,1.0,25.0,4,Mu1-unconst,XRAI_2.000000
23969,25,10,10,29,123,6250,1.0,2.0,0,Mu1-unconst,XRAI_2.000000
15104,50,10,10,14,319,25000,1.0,8.0,0,Mu1-unconst,XRAI_2.000000
9785,25,1,10,17,696,6250,1.0,16.0,9,Mu1-unconst,XRAI_2.000000
9827,25,3,10,17,851,6250,1.0,7.0,0,Mu1-unconst,XRAI_2.000000
13527,50,1,10,13,915,25000,1.0,40.0,23,Mu1-unconst,XRAI_2.000000
10706,25,3,10,18,549,6250,1.0,6.0,0,Mu1-unconst,XRAI_2.000000
38963,50,3,10,26,461,25000,1.0,27.0,7,Mu1-unconst,XRAI_2.000000
10662,25,1,10,18,1351,6250,1.0,15.0,8,Mu1-unconst,XRAI_2.000000
16565,50,10,10,15,280,25000,1.0,8.0,0,Mu1-unconst,XRAI_2.000000
11635,25,3,10,19,448,6250,1.0,5.0,0,Mu1-unconst,XRAI_2.000000
12614,25,3,10,20,481,6250,1.0,8.0,0,Mu1-unconst,XRAI_2.000000
41617,50,3,10,27,337,25000,1.0,27.0,10,Mu1-unconst,XRAI_2.000000
18126,50,10,10,16,286,25000,1.0,8.0,0,Mu1-unconst,XRAI_2.000000
32631,100,1,10,15,975,100000,1.0,91.0,69,Mu1-unconst,XRAI_2.000000
11589,25,1,10,19,1816,6250,1.0,17.0,10,Mu1-unconst,XRAI_2.000000
68064,100,10,10,24,644,100000,1.0,42.0,0,Mu1-unconst,XRAI_2.000000
14879,50,1,10,14,1136,25000,1.0,41.0,24,Mu1-unconst,XRAI_2.000000
13643,25,3,10,21,784,6250,1.0,5.0,0,Mu1-unconst,XRAI_2.000000
14722,25,3,10,22,611,6250,1.0,7.0,0,Mu1-unconst,XRAI_2.000000
44371,50,3,10,28,561,25000,1.0,27.0,5,Mu1-unconst,XRAI_2.000000
16331,50,1,10,15,551,25000,1.0,40.0,25,Mu1-unconst,XRAI_2.000000
15851,25,3,10,23,456,6250,1.0,8.0,0,Mu1-unconst,XRAI_2.000000
19787,50,10,10,17,524,25000,1.0,10.0,0,Mu1-unconst,XRAI_2.000000
17030,25,3,10,24,602,6250,1.0,8.0,0,Mu1-unconst,XRAI_2.000000
47225,50,3,10,29,516,25000,1.0,25.0,4,Mu1-unconst,XRAI_2.000000
18259,25,3,10,25,605,6250,1.0,10.0,0,Mu1-unconst,XRAI_2.000000
17883,50,1,10,16,733,25000,1.0,42.0,26,Mu1-unconst,XRAI_2.000000
21548,50,10,10,18,322,25000,1.0,4.0,0,Mu1-unconst,XRAI_2.000000
11749,100,5,10,4,1175,100000,1.0,68.0,24,Mu1-unconst,XRAI_2.000000
5075,50,5,10,0,439,25000,1.0,19.0,0,Mu1-unconst,XRAI_2.000000
19538,25,3,10,26,1076,6250,1.0,7.0,0,Mu1-unconst,XRAI_2.000000
11709,100,1,10,4,1110,100000,1.0,90.0,71,Mu1-unconst,XRAI_2.000000
19535,50,1,10,17,648,25000,1.0,41.0,26,Mu1-unconst,XRAI_2.000000
20867,25,3,10,27,553,6250,1.0,8.0,0,Mu1-unconst,XRAI_2.000000
23409,50,10,10,19,413,25000,1.0,8.0,0,Mu1-unconst,XRAI_2.000000
72975,100,10,10,25,539,100000,1.0,41.0,0,Mu1-unconst,XRAI_2.000000
22246,25,3,10,28,686,6250,1.0,6.0,0,Mu1-unconst,XRAI_2.000000
5131,50,5,10,1,540,25000,1.0,17.0,0,Mu1-unconst,XRAI_2.000000
35733,100,1,10,16,894,100000,1.0,90.0,67,Mu1-unconst,XRAI_2.000000
25370,50,10,10,20,186,25000,1.0,7.0,0,Mu1-unconst,XRAI_2.000000
21287,50,1,10,18,924,25000,1.0,38.0,24,Mu1-unconst,XRAI_2.000000
23675,25,3,10,29,1028,6250,1.0,6.0,0,Mu1-unconst,XRAI_2.000000
2550,25,5,10,0,407,6250,1.0,4.0,0,Mu1-unconst,XRAI_2.000000
12611,100,1,10,5,483,100000,1.0,90.0,71,Mu1-unconst,XRAI_2.000000
23139,50,1,10,19,528,25000,1.0,41.0,24,Mu1-unconst,XRAI_2.000000
27431,50,10,10,21,431,25000,1.0,6.0,0,Mu1-unconst,XRAI_2.000000
2581,25,5,10,1,513,6250,1.0,2.0,0,Mu1-unconst,XRAI_2.000000
12655,100,5,10,5,579,100000,1.0,68.0,21,Mu1-unconst,XRAI_2.000000
39035,100,1,10,17,386,100000,1.0,92.0,67,Mu1-unconst,XRAI_2.000000
2662,25,5,10,2,439,6250,1.0,5.0,0,Mu1-unconst,XRAI_2.000000
5287,50,5,10,2,1083,25000,1.0,16.0,0,Mu1-unconst,XRAI_2.000000
29592,50,10,10,22,314,25000,1.0,8.0,0,Mu1-unconst,XRAI_2.000000
2793,25,5,10,3,351,6250,1.0,4.0,0,Mu1-unconst,XRAI_2.000000
25091,50,1,10,20,720,25000,1.0,39.0,25,Mu1-unconst,XRAI_2.000000
13713,100,1,10,6,298,100000,1.0,91.0,68,Mu1-unconst,XRAI_2.000000
78086,100,10,10,26,488,100000,1.0,35.0,0,Mu1-unconst,XRAI_2.000000
2974,25,5,10,4,890,6250,1.0,2.0,0,Mu1-unconst,XRAI_2.000000
31853,50,10,10,23,310,25000,1.0,9.0,0,Mu1-unconst,XRAI_2.000000
3205,25,5,10,5,259,6250,1.0,2.0,0,Mu1-unconst,XRAI_2.000000
27143,50,1,10,21,664,25000,1.0,39.0,27,Mu1-unconst,XRAI_2.000000
42537,100,1,10,18,446,100000,1.0,92.0,67,Mu1-unconst,XRAI_2.000000
3486,25,5,10,6,464,6250,1.0,4.0,0,Mu1-unconst,XRAI_2.000000
5543,50,5,10,3,856,25000,1.0,16.0,0,Mu1-unconst,XRAI_2.000000
13761,100,5,10,6,449,100000,1.0,63.0,21,Mu1-unconst,XRAI_2.000000
29295,50,1,10,22,677,25000,1.0,39.0,20,Mu1-unconst,XRAI_2.000000
5899,50,5,10,4,216,25000,1.0,17.0,0,Mu1-unconst,XRAI_2.000000
3817,25,5,10,7,1099,6250,1.0,4.0,0,Mu1-unconst,XRAI_2.000000
34214,50,10,10,24,614,25000,1.0,6.0,0,Mu1-unconst,XRAI_2.000000
4198,25,5,10,8,282,6250,1.0,3.0,0,Mu1-unconst,XRAI_2.000000
31547,50,1,10,23,676,25000,1.0,42.0,25,Mu1-unconst,XRAI_2.000000
4629,25,5,10,9,475,6250,1.0,5.0,0,Mu1-unconst,XRAI_2.000000
83397,100,10,10,27,361,100000,1.0,33.0,0,Mu1-unconst,XRAI_2.000000
6355,50,5,10,5,517,25000,1.0,19.0,0,Mu1-unconst,XRAI_2.000000
46239,100,1,10,19,519,100000,1.0,91.0,71,Mu1-unconst,XRAI_2.000000
36675,50,10,10,25,416,25000,1.0,7.0,0,Mu1-unconst,XRAI_2.000000
33899,50,1,10,24,560,25000,1.0,41.0,20,Mu1-unconst,XRAI_2.000000
15067,100,5,10,7,428,100000,1.0,65.0,16,Mu1-unconst,XRAI_2.000000
6911,50,5,10,6,383,25000,1.0,19.0,0,Mu1-unconst,XRAI_2.000000
36351,50,1,10,25,521,25000,1.0,42.0,28,Mu1-unconst,XRAI_2.000000
15015,100,1,10,7,1020,100000,1.0,88.0,68,Mu1-unconst,XRAI_2.000000
50141,100,1,10,20,318,100000,1.0,91.0,69,Mu1-unconst,XRAI_2.000000
7567,50,5,10,7,454,25000,1.0,21.0,0,Mu1-unconst,XRAI_2.000000
38903,50,1,10,26,507,25000,1.0,41.0,27,Mu1-unconst,XRAI_2.000000
39236,50,10,10,26,675,25000,1.0,11.0,0,Mu1-unconst,XRAI_2.000000
41555,50,1,10,27,339,25000,1.0,40.0,22,Mu1-unconst,XRAI_2.000000
8323,50,5,10,8,417,25000,1.0,17.0,0,Mu1-unconst,XRAI_2.000000
88908,100,10,10,28,469,100000,1.0,36.0,0,Mu1-unconst,XRAI_2.000000
16573,100,5,10,8,394,100000,1.0,64.0,21,Mu1-unconst,XRAI_2.000000
44307,50,1,10,28,344,25000,1.0,41.0,27,Mu1-unconst,XRAI_2.000000
41897,50,10,10,27,435,25000,1.0,5.0,0,Mu1-unconst,XRAI_2.000000
16517,100,1,10,8,478,100000,1.0,91.0,69,Mu1-unconst,XRAI_2.000000
47159,50,1,10,29,512,25000,1.0,40.0,25,Mu1-unconst,XRAI_2.000000
9179,50,5,10,9,564,25000,1.0,16.0,0,Mu1-unconst,XRAI_2.000000
54243,100,1,10,21,598,100000,1.0,91.0,68,Mu1-unconst,XRAI_2.000000
5059,50,3,10,0,486,25000,1.0,29.0,9,Mu1-unconst,XRAI_2.000000
18219,100,1,10,9,311,100000,1.0,91.0,68,Mu1-unconst,XRAI_2.000000
44658,50,10,10,28,538,25000,1.0,9.0,0,Mu1-unconst,XRAI_2.000000
10135,50,5,10,10,615,25000,1.0,18.0,1,Mu1-unconst,XRAI_2.000000
18279,100,5,10,9,432,100000,1.0,60.0,22,Mu1-unconst,XRAI_2.000000
94619,100,10,10,29,433,100000,1.0,39.0,0,Mu1-unconst,XRAI_2.000000
5113,50,3,10,1,793,25000,1.0,28.0,6,Mu1-unconst,XRAI_2.000000
47519,50,10,10,29,433,25000,1.0,5.0,0,Mu1-unconst,XRAI_2.000000
11191,50,5,10,11,674,25000,1.0,19.0,0,Mu1-unconst,XRAI_2.000000
5267,50,3,10,2,505,25000,1.0,27.0,3,Mu1-unconst,XRAI_2.000000
20185,100,5,10,10,462,100000,1.0,65.0,18,Mu1-unconst,XRAI_2.000000
58545,100,1,10,22,796,100000,1.0,93.0,70,Mu1-unconst,XRAI_2.000000
12347,50,5,10,12,588,25000,1.0,16.0,0,Mu1-unconst,XRAI_2.000000
5521,50,3,10,3,452,25000,1.0,31.0,9,Mu1-unconst,XRAI_2.000000
13603,50,5,10,13,365,25000,1.0,21.0,1,Mu1-unconst,XRAI_2.000000
5875,50,3,10,4,337,25000,1.0,27.0,5,Mu1-unconst,XRAI_2.000000
63047,100,1,10,23,354,100000,1.0,91.0,67,Mu1-unconst,XRAI_2.000000
14959,50,5,10,14,367,25000,1.0,19.0,1,Mu1-unconst,XRAI_2.000000
6329,50,3,10,5,601,25000,1.0,27.0,5,Mu1-unconst,XRAI_2.000000
16415,50,5,10,15,692,25000,1.0,20.0,1,Mu1-unconst,XRAI_2.000000
22291,100,5,10,11,576,100000,1.0,64.0,22,Mu1-unconst,XRAI_2.000000
67749,100,1,10,24,408,100000,1.0,91.0,68,Mu1-unconst,XRAI_2.000000
6883,50,3,10,6,930,25000,1.0,29.0,5,Mu1-unconst,XRAI_2.000000
17971,50,5,10,16,465,25000,1.0,20.0,0,Mu1-unconst,XRAI_2.000000
7537,50,3,10,7,438,25000,1.0,28.0,5,Mu1-unconst,XRAI_2.000000
72651,100,1,10,25,379,100000,1.0,92.0,67,Mu1-unconst,XRAI_2.000000
8291,50,3,10,8,374,25000,1.0,29.0,9,Mu1-unconst,XRAI_2.000000
19627,50,5,10,17,710,25000,1.0,22.0,1,Mu1-unconst,XRAI_2.000000
24597,100,5,10,12,503,100000,1.0,67.0,21,Mu1-unconst,XRAI_2.000000
9145,50,3,10,9,266,25000,1.0,26.0,6,Mu1-unconst,XRAI_2.000000
21383,50,5,10,18,486,25000,1.0,20.0,0,Mu1-unconst,XRAI_2.000000
23239,50,5,10,19,255,25000,1.0,21.0,0,Mu1-unconst,XRAI_2.000000
27103,100,5,10,13,428,100000,1.0,65.0,17,Mu1-unconst,XRAI_2.000000
25195,50,5,10,20,496,25000,1.0,20.0,0,Mu1-unconst,XRAI_2.000000
77753,100,1,10,26,791,100000,1.0,90.0,66,Mu1-unconst,XRAI_2.000000
27251,50,5,10,21,461,25000,1.0,20.0,0,Mu1-unconst,XRAI_2.000000
29809,100,5,10,14,433,100000,1.0,63.0,20,Mu1-unconst,XRAI_2.000000
29407,50,5,10,22,711,25000,1.0,16.0,0,Mu1-unconst,XRAI_2.000000
31663,50,5,10,23,367,25000,1.0,19.0,0,Mu1-unconst,XRAI_2.000000
83055,100,1,10,27,940,100000,1.0,92.0,69,Mu1-unconst,XRAI_2.000000
34019,50,5,10,24,485,25000,1.0,21.0,0,Mu1-unconst,XRAI_2.000000
36475,50,5,10,25,449,25000,1.0,16.0,0,Mu1-unconst,XRAI_2.000000
32715,100,5,10,15,689,100000,1.0,62.0,21,Mu1-unconst,XRAI_2.000000
39031,50,5,10,26,536,25000,1.0,22.0,2,Mu1-unconst,XRAI_2.000000
41687,50,5,10,27,251,25000,1.0,17.0,0,Mu1-unconst,XRAI_2.000000
44443,50,5,10,28,558,25000,1.0,20.0,0,Mu1-unconst,XRAI_2.000000
88557,100,1,10,28,979,100000,1.0,90.0,71,Mu1-unconst,XRAI_2.000000
35821,100,5,10,16,557,100000,1.0,61.0,20,Mu1-unconst,XRAI_2.000000
47299,50,5,10,29,409,25000,1.0,18.0,0,Mu1-unconst,XRAI_2.000000
94259,100,1,10,29,356,100000,1.0,92.0,70,Mu1-unconst,XRAI_2.000000
39127,100,5,10,17,466,100000,1.0,62.0,19,Mu1-unconst,XRAI_2.000000
10109,100,3,10,0,628,100000,1.0,77.0,41,Mu1-unconst,XRAI_2.000000
42633,100,5,10,18,431,100000,1.0,60.0,15,Mu1-unconst,XRAI_2.000000
10213,100,3,10,1,461,100000,1.0,77.0,33,Mu1-unconst,XRAI_2.000000
46339,100,5,10,19,504,100000,1.0,60.0,19,Mu1-unconst,XRAI_2.000000
10517,100,3,10,2,570,100000,1.0,78.0,36,Mu1-unconst,XRAI_2.000000
11021,100,3,10,3,358,100000,1.0,76.0,32,Mu1-unconst,XRAI_2.000000
50245,100,5,10,20,1310,100000,1.0,62.0,18,Mu1-unconst,XRAI_2.000000
11725,100,3,10,4,780,100000,1.0,74.0,35,Mu1-unconst,XRAI_2.000000
15651,25,1,25,0,15625,15625,0.980605,15.0,8,Mu1-unconst,XRAI_2.000000
54351,100,5,10,21,614,100000,1.0,62.0,13,Mu1-unconst,XRAI_2.000000
12629,100,3,10,5,799,100000,1.0,77.0,38,Mu1-unconst,XRAI_2.000000
58657,100,5,10,22,367,100000,1.0,65.0,18,Mu1-unconst,XRAI_2.000000
13733,100,3,10,6,588,100000,1.0,76.0,34,Mu1-unconst,XRAI_2.000000
63163,100,5,10,23,424,100000,1.0,58.0,8,Mu1-unconst,XRAI_2.000000
15037,100,3,10,7,663,100000,1.0,77.0,37,Mu1-unconst,XRAI_2.000000
16541,100,3,10,8,247,100000,1.0,78.0,41,Mu1-unconst,XRAI_2.000000
67869,100,5,10,24,1000,100000,1.0,61.0,16,Mu1-unconst,XRAI_2.000000
18245,100,3,10,9,652,100000,1.0,76.0,40,Mu1-unconst,XRAI_2.000000
72775,100,5,10,25,720,100000,1.0,61.0,20,Mu1-unconst,XRAI_2.000000
20149,100,3,10,10,719,100000,1.0,74.0,31,Mu1-unconst,XRAI_2.000000
77881,100,5,10,26,454,100000,1.0,61.0,22,Mu1-unconst,XRAI_2.000000
25739,25,3,25,20,15625,15625,0.9875,5.0,0,Mu1-unconst,XRAI_2.000000
83187,100,5,10,27,372,100000,1.0,63.0,19,Mu1-unconst,XRAI_2.000000
22253,100,3,10,11,765,100000,1.0,78.0,38,Mu1-unconst,XRAI_2.000000
88693,100,5,10,28,717,100000,1.0,64.0,21,Mu1-unconst,XRAI_2.000000
24557,100,3,10,12,620,100000,1.0,74.0,40,Mu1-unconst,XRAI_2.000000
94399,100,5,10,29,411,100000,1.0,59.0,23,Mu1-unconst,XRAI_2.000000
27061,100,3,10,13,654,100000,1.0,77.0,40,Mu1-unconst,XRAI_2.000000
29765,100,3,10,14,417,100000,1.0,77.0,35,Mu1-unconst,XRAI_2.000000
10200,100,10,10,0,564,100000,1.0,40.0,0,Mu1-unconst,XRAI_2.000000
32669,100,3,10,15,639,100000,1.0,76.0,36,Mu1-unconst,XRAI_2.000000
10311,100,10,10,1,459,100000,1.0,40.0,0,Mu1-unconst,XRAI_2.000000
10622,100,10,10,2,250,100000,1.0,37.0,0,Mu1-unconst,XRAI_2.000000
35773,100,3,10,16,751,100000,1.0,73.0,37,Mu1-unconst,XRAI_2.000000
11133,100,10,10,3,521,100000,1.0,37.0,0,Mu1-unconst,XRAI_2.000000
39077,100,3,10,17,665,100000,1.0,75.0,42,Mu1-unconst,XRAI_2.000000
18360,25,10,25,10,15625,15625,0.997594,0.0,0,Mu1-unconst,XRAI_2.000000
11844,100,10,10,4,446,100000,1.0,39.0,0,Mu1-unconst,XRAI_2.000000
42581,100,3,10,18,384,100000,1.0,79.0,41,Mu1-unconst,XRAI_2.000000
12755,100,10,10,5,428,100000,1.0,40.0,0,Mu1-unconst,XRAI_2.000000
46285,100,3,10,19,895,100000,1.0,73.0,40,Mu1-unconst,XRAI_2.000000
13866,100,10,10,6,600,100000,1.0,39.0,0,Mu1-unconst,XRAI_2.000000
50189,100,3,10,20,490,100000,1.0,78.0,38,Mu1-unconst,XRAI_2.000000
54293,100,3,10,21,439,100000,1.0,76.0,37,Mu1-unconst,XRAI_2.000000
15177,100,10,10,7,515,100000,1.0,43.0,0,Mu1-unconst,XRAI_2.000000
16688,100,10,10,8,252,100000,1.0,37.0,0,Mu1-unconst,XRAI_2.000000
58597,100,3,10,22,604,100000,1.0,75.0,36,Mu1-unconst,XRAI_2.000000
63101,100,3,10,23,332,100000,1.0,75.0,39,Mu1-unconst,XRAI_2.000000
18399,100,10,10,9,472,100000,1.0,45.0,3,Mu1-unconst,XRAI_2.000000
67805,100,3,10,24,825,100000,1.0,74.0,37,Mu1-unconst,XRAI_2.000000
20310,100,10,10,10,632,100000,1.0,41.0,0,Mu1-unconst,XRAI_2.000000
72709,100,3,10,25,537,100000,1.0,73.0,34,Mu1-unconst,XRAI_2.000000
22421,100,10,10,11,417,100000,1.0,39.0,0,Mu1-unconst,XRAI_2.000000
77813,100,3,10,26,606,100000,1.0,77.0,35,Mu1-unconst,XRAI_2.000000
15678,25,1,25,1,15625,15625,0.980906,14.0,7,Mu1-unconst,XRAI_2.000000
24732,100,10,10,12,533,100000,1.0,37.0,0,Mu1-unconst,XRAI_2.000000
83117,100,3,10,27,403,100000,1.0,76.0,32,Mu1-unconst,XRAI_2.000000
27243,100,10,10,13,582,100000,1.0,40.0,0,Mu1-unconst,XRAI_2.000000
88621,100,3,10,28,794,100000,1.0,77.0,38,Mu1-unconst,XRAI_2.000000
29954,100,10,10,14,384,100000,1.0,43.0,0,Mu1-unconst,XRAI_2.000000
36385,50,5,25,10,10593,62500,1.0,17.0,0,Mu1-unconst,XRAI_2.000000
32865,100,10,10,15,417,100000,1.0,37.0,0,Mu1-unconst,XRAI_2.000000
94325,100,3,10,29,807,100000,1.0,75.0,33,Mu1-unconst,XRAI_2.000000
35976,100,10,10,16,416,100000,1.0,43.0,3,Mu1-unconst,XRAI_2.000000
39287,100,10,10,17,710,100000,1.0,38.0,0,Mu1-unconst,XRAI_2.000000
42798,100,10,10,18,420,100000,1.0,41.0,0,Mu1-unconst,XRAI_2.000000
46509,100,10,10,19,562,100000,1.0,45.0,0,Mu1-unconst,XRAI_2.000000
18896,25,10,25,11,8560,15625,1.0,1.0,0,Mu1-unconst,XRAI_2.000000
26768,25,3,25,21,15625,15625,0.986824,5.0,0,Mu1-unconst,XRAI_2.000000
62700,100,10,25,0,4265,250000,1.0,36.0,0,Mu1-unconst,XRAI_2.000000
15755,25,1,25,2,15625,15625,0.981058,18.0,12,Mu1-unconst,XRAI_2.000000
19482,25,10,25,12,5444,15625,1.0,0.0,0,Mu1-unconst,XRAI_2.000000
51341,50,1,25,20,23964,62500,1.0,41.0,26,Mu1-unconst,XRAI_2.000000
62601,100,1,25,0,6856,250000,1.0,90.0,71,Mu1-unconst,XRAI_2.000000
72649,100,3,25,10,7687,250000,1.0,74.0,38,Mu1-unconst,XRAI_2.000000
27847,25,3,25,22,15625,15625,0.986392,8.0,1,Mu1-unconst,XRAI_2.000000
15882,25,1,25,3,15625,15625,0.980755,14.0,8,Mu1-unconst,XRAI_2.000000
20118,25,10,25,13,8480,15625,1.0,0.0,0,Mu1-unconst,XRAI_2.000000
37441,50,5,25,11,12523,62500,1.0,16.0,0,Mu1-unconst,XRAI_2.000000
16059,25,1,25,4,15625,15625,0.980906,16.0,9,Mu1-unconst,XRAI_2.000000
31301,50,1,25,0,33744,62500,1.0,39.0,25,Mu1-unconst,XRAI_2.000000
20804,25,10,25,14,9820,15625,1.0,1.0,0,Mu1-unconst,XRAI_2.000000
28976,25,3,25,23,15625,15625,0.9875,5.0,0,Mu1-unconst,XRAI_2.000000
53393,50,1,25,21,16690,62500,1.0,40.0,26,Mu1-unconst,XRAI_2.000000
21540,25,10,25,15,5707,15625,1.0,0.0,0,Mu1-unconst,XRAI_2.000000
16286,25,1,25,5,15625,15625,0.981522,15.0,8,Mu1-unconst,XRAI_2.000000
62703,100,1,25,1,6848,250000,1.0,91.0,69,Mu1-unconst,XRAI_2.000000
30155,25,3,25,24,15625,15625,0.985973,7.0,0,Mu1-unconst,XRAI_2.000000
22326,25,10,25,16,6639,15625,1.0,0.0,0,Mu1-unconst,XRAI_2.000000
38597,50,5,25,12,8854,62500,1.0,15.0,0,Mu1-unconst,XRAI_2.000000
62811,100,10,25,1,6820,250000,1.0,35.0,0,Mu1-unconst,XRAI_2.000000
16563,25,1,25,6,15625,15625,0.980605,16.0,8,Mu1-unconst,XRAI_2.000000
74753,100,3,25,11,7860,250000,1.0,73.0,33,Mu1-unconst,XRAI_2.000000
31384,25,3,25,25,15625,15625,0.985566,4.0,0,Mu1-unconst,XRAI_2.000000
31353,50,1,25,1,20576,62500,1.0,39.0,22,Mu1-unconst,XRAI_2.000000
16890,25,1,25,7,15625,15625,0.981211,15.0,7,Mu1-unconst,XRAI_2.000000
23162,25,10,25,17,15625,15625,0.997594,0.0,0,Mu1-unconst,XRAI_2.000000
24048,25,10,25,18,5144,15625,1.0,1.0,0,Mu1-unconst,XRAI_2.000000
63005,100,1,25,2,6917,250000,1.0,90.0,70,Mu1-unconst,XRAI_2.000000
17267,25,1,25,8,15625,15625,0.980309,15.0,7,Mu1-unconst,XRAI_2.000000
32663,25,3,25,26,15625,15625,0.986392,9.0,1,Mu1-unconst,XRAI_2.000000
39853,50,5,25,13,12976,62500,1.0,15.0,0,Mu1-unconst,XRAI_2.000000
55545,50,1,25,22,31104,62500,1.0,41.0,29,Mu1-unconst,XRAI_2.000000
17694,25,1,25,9,15625,15625,0.980605,15.0,6,Mu1-unconst,XRAI_2.000000
24984,25,10,25,19,13503,15625,1.0,0.0,0,Mu1-unconst,XRAI_2.000000
31505,50,1,25,2,17644,62500,1.0,40.0,25,Mu1-unconst,XRAI_2.000000
33992,25,3,25,27,15625,15625,0.987271,8.0,0,Mu1-unconst,XRAI_2.000000
25970,25,10,25,20,4311,15625,1.0,0.0,0,Mu1-unconst,XRAI_2.000000
77057,100,3,25,12,6797,250000,1.0,74.0,37,Mu1-unconst,XRAI_2.000000
18171,25,1,25,10,15625,15625,0.980457,13.0,5,Mu1-unconst,XRAI_2.000000
27006,25,10,25,21,6617,15625,1.0,0.0,0,Mu1-unconst,XRAI_2.000000
35371,25,3,25,28,15625,15625,0.985566,7.0,0,Mu1-unconst,XRAI_2.000000
63507,100,1,25,3,6607,250000,1.0,91.0,69,Mu1-unconst,XRAI_2.000000
18698,25,1,25,11,15625,15625,0.980605,15.0,8,Mu1-unconst,XRAI_2.000000
28092,25,10,25,22,7207,15625,1.0,0.0,0,Mu1-unconst,XRAI_2.000000
63122,100,10,25,2,8241,250000,1.0,40.0,0,Mu1-unconst,XRAI_2.000000
57797,50,1,25,23,18739,62500,1.0,39.0,24,Mu1-unconst,XRAI_2.000000
36800,25,3,25,29,15625,15625,0.986181,6.0,0,Mu1-unconst,XRAI_2.000000
19275,25,1,25,12,15625,15625,0.980017,16.0,9,Mu1-unconst,XRAI_2.000000
29228,25,10,25,23,10140,15625,1.0,0.0,0,Mu1-unconst,XRAI_2.000000
30414,25,10,25,24,5477,15625,1.0,0.0,0,Mu1-unconst,XRAI_2.000000
41209,50,5,25,14,22407,62500,1.0,15.0,0,Mu1-unconst,XRAI_2.000000
19902,25,1,25,13,15625,15625,0.981522,15.0,7,Mu1-unconst,XRAI_2.000000
64209,100,1,25,4,5823,250000,1.0,91.0,68,Mu1-unconst,XRAI_2.000000
60149,50,1,25,24,12861,62500,1.0,39.0,28,Mu1-unconst,XRAI_2.000000
15675,25,5,25,0,15625,15625,0.994107,2.0,0,Mu1-unconst,XRAI_2.000000
31650,25,10,25,25,8646,15625,1.0,0.0,0,Mu1-unconst,XRAI_2.000000
63633,100,10,25,3,4365,250000,1.0,39.0,0,Mu1-unconst,XRAI_2.000000
20579,25,1,25,14,15625,15625,0.980755,15.0,8,Mu1-unconst,XRAI_2.000000
79561,100,3,25,13,9264,250000,1.0,76.0,35,Mu1-unconst,XRAI_2.000000
32936,25,10,25,26,6279,15625,1.0,0.0,0,Mu1-unconst,XRAI_2.000000
42665,50,5,25,15,9566,62500,1.0,17.0,0,Mu1-unconst,XRAI_2.000000
15706,25,5,25,1,15625,15625,0.992021,2.0,0,Mu1-unconst,XRAI_2.000000
21306,25,1,25,15,15625,15625,0.980309,16.0,9,Mu1-unconst,XRAI_2.000000
34272,25,10,25,27,9129,15625,1.0,0.0,0,Mu1-unconst,XRAI_2.000000
65111,100,1,25,5,6615,250000,1.0,89.0,68,Mu1-unconst,XRAI_2.000000
22083,25,1,25,16,15625,15625,0.980309,16.0,9,Mu1-unconst,XRAI_2.000000
35658,25,10,25,28,10211,15625,1.0,1.0,0,Mu1-unconst,XRAI_2.000000
15787,25,5,25,2,15625,15625,0.994107,3.0,0,Mu1-unconst,XRAI_2.000000
44221,50,5,25,16,8095,62500,1.0,18.0,0,Mu1-unconst,XRAI_2.000000
62601,50,1,25,25,24676,62500,1.0,39.0,27,Mu1-unconst,XRAI_2.000000
64344,100,10,25,4,4899,250000,1.0,41.0,0,Mu1-unconst,XRAI_2.000000
37094,25,10,25,29,6039,15625,1.0,0.0,0,Mu1-unconst,XRAI_2.000000
22910,25,1,25,17,15625,15625,0.981522,16.0,9,Mu1-unconst,XRAI_2.000000
82265,100,3,25,14,6749,250000,1.0,73.0,36,Mu1-unconst,XRAI_2.000000
15918,25,5,25,3,15625,15625,0.991667,2.0,0,Mu1-unconst,XRAI_2.000000
31757,50,1,25,3,62500,62500,0.998822,41.0,27,Mu1-unconst,XRAI_2.000000
23787,25,1,25,18,15625,15625,0.980755,16.0,8,Mu1-unconst,XRAI_2.000000
66213,100,1,25,6,6553,250000,1.0,90.0,71,Mu1-unconst,XRAI_2.000000
24714,25,1,25,19,15625,15625,0.980605,17.0,9,Mu1-unconst,XRAI_2.000000
16099,25,5,25,4,15625,15625,0.992393,3.0,0,Mu1-unconst,XRAI_2.000000
45877,50,5,25,17,16042,62500,1.0,14.0,0,Mu1-unconst,XRAI_2.000000
25691,25,1,25,20,15625,15625,0.980457,15.0,8,Mu1-unconst,XRAI_2.000000
65255,100,10,25,5,5430,250000,1.0,37.0,0,Mu1-unconst,XRAI_2.000000
85169,100,3,25,15,6206,250000,1.0,72.0,34,Mu1-unconst,XRAI_2.000000
65153,50,1,25,26,29225,62500,1.0,40.0,26,Mu1-unconst,XRAI_2.000000
