seed,n,m,mu,run,diversity,fitness,OPT,algorithm,mutation,alpha,rob_test_0,rob_test_1,rob_test_2,rob_test_3,rob_test_4,rob_test_5,rob_test_6,rob_test_7,init
3787,5,3,2,27,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
4066,5,3,2,28,0,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
4066,5,3,2,28,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
4355,5,3,2,29,0,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
4355,5,3,2,29,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
1191,25,10,2,6,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,-2.000000,1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
251,50,1,2,0,0,24,24,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
1527,25,10,2,7,0.0833333,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
2331,10,1,2,15,0.888889,0,0,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
2643,10,1,2,16,0,2,2,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
2643,10,1,2,16,1,2,2,Mu1-const,XRAI_2.000000,0.1,2.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
2975,10,1,2,17,0,0,0,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
2975,10,1,2,17,1,0,0,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
3327,10,1,2,18,0,0,0,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
3327,10,1,2,18,1,0,0,Mu1-const,XRAI_2.000000,0.1,-1.000000,1.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
3699,10,1,2,19,0,0,0,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
3699,10,1,2,19,1,0,0,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
4091,10,1,2,20,0,0,0,Mu1-const,XRAI_2.000000,0.1,-1.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
4091,10,1,2,20,1,0,0,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
1527,25,10,2,7,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,-2.000000,2.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
1913,25,10,2,8,0.0833333,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
1913,25,10,2,8,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,-2.000000,1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
4503,10,1,2,21,0,1,1,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
4503,10,1,2,21,1,1,1,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
2349,25,10,2,9,0.0833333,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
4935,10,1,2,22,0,0,0,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
4935,10,1,2,22,1,0,0,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
5387,10,1,2,23,0,1,1,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
5387,10,1,2,23,0.888889,1,1,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
5859,10,1,2,24,0,0,0,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
5859,10,1,2,24,1,0,0,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
6351,10,1,2,25,0,0,0,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
6351,10,1,2,25,1,0,0,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
6863,10,1,2,26,0,0,0,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
6863,10,1,2,26,1,0,0,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
7395,10,1,2,27,0,0,0,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
126,25,1,2,0,0.875,9,9,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
153,25,1,2,1,0,9,9,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
2216,50,10,2,6,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,-2.000000,5.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
2349,25,10,2,9,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,-2.000000,2.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
2835,25,10,2,10,0.0833333,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
7395,10,1,2,27,1,0,0,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
7947,10,1,2,28,0,0,0,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
7947,10,1,2,28,1,0,0,Mu1-const,XRAI_2.000000,0.1,0.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
8519,10,1,2,29,0,0,0,Mu1-const,XRAI_2.000000,0.1,0.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
8519,10,1,2,29,1,0,0,Mu1-const,XRAI_2.000000,0.1,0.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
59,10,3,2,0,0,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
2835,25,10,2,10,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,-2.000000,1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
59,10,3,2,0,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,1.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
73,10,3,2,1,0,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
73,10,3,2,1,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,1.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
107,10,3,2,2,0,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
107,10,3,2,2,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
161,10,3,2,3,0,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
161,10,3,2,3,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,1.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
235,10,3,2,4,0,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
235,10,3,2,4,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
329,10,3,2,5,0,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
514,5,3,10,0,0.93545,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
329,10,3,2,5,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,1.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
523,5,3,10,1,0,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,0.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
443,10,3,2,6,0,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
443,10,3,2,6,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
153899,50,1,50,24,0,26,26,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
577,10,3,2,7,0,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
577,10,3,2,7,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,1.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
731,10,3,2,8,0,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
731,10,3,2,8,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,1.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
905,10,3,2,9,0,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
905,10,3,2,9,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
1099,10,3,2,10,0.111111,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
1099,10,3,2,10,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
1313,10,3,2,11,0,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
1313,10,3,2,11,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
1547,10,3,2,12,0,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
1547,10,3,2,12,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
1801,10,3,2,13,0,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
1801,10,3,2,13,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
2075,10,3,2,14,0.111111,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
2075,10,3,2,14,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
2369,10,3,2,15,0,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
153,25,1,2,1,1,9,9,Mu1-const,XRAI_2.000000,0.1,10.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
2369,10,3,2,15,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,1.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
2683,10,3,2,16,0,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
2683,10,3,2,16,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
3017,10,3,2,17,0,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
3017,10,3,2,17,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,1.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
230,25,1,2,2,0,4,4,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
3371,10,3,2,18,0,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
3371,25,10,2,11,0.0833333,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
3371,10,3,2,18,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
3745,10,3,2,19,0,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
3745,10,3,2,19,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
4139,10,3,2,20,0,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
4139,10,3,2,20,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,1.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
4553,10,3,2,21,0,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
4553,10,3,2,21,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
4987,10,3,2,22,0,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
3371,25,10,2,11,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,-2.000000,2.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
3957,25,10,2,12,0.0833333,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
2877,50,10,2,7,0.102041,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
4987,10,3,2,22,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
5441,10,3,2,23,0,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
5441,10,3,2,23,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
5915,10,3,2,24,0,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
5915,10,3,2,24,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,1.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
6409,10,3,2,25,0.111111,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
6409,10,3,2,25,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,1.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
6923,10,3,2,26,0,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
6923,10,3,2,26,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,1.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
7457,10,3,2,27,0,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
7457,10,3,2,27,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
8011,10,3,2,28,0,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
8011,10,3,2,28,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
8585,10,3,2,29,0,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
8585,10,3,2,29,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
75,10,5,2,0,0.111111,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
75,10,5,2,0,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
91,10,5,2,1,0,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
91,10,5,2,1,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
127,10,5,2,2,0,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
127,10,5,2,2,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
183,10,5,2,3,0,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
183,10,5,2,3,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
259,10,5,2,4,0,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
259,10,5,2,4,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
355,10,5,2,5,0,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
3957,25,10,2,12,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,-2.000000,1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
355,10,5,2,5,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
471,10,5,2,6,0,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
471,10,5,2,6,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
607,10,5,2,7,0,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
607,10,5,2,7,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
763,10,5,2,8,0,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
4593,25,10,2,13,0.0833333,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
4593,25,10,2,13,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,-2.000000,2.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
230,25,1,2,2,1,4,4,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
357,25,1,2,3,0,7,7,Mu1-const,XRAI_2.000000,0.1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
763,10,5,2,8,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
939,10,5,2,9,0,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
939,10,5,2,9,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
1135,10,5,2,10,0,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
1135,10,5,2,10,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
1351,10,5,2,11,0,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
1351,10,5,2,11,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
1587,10,5,2,12,0.111111,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
1587,10,5,2,12,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
1843,10,5,2,13,0,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
1843,10,5,2,13,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
2119,10,5,2,14,0,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
523,5,3,10,1,0.925464,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,0.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
2119,10,5,2,14,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
542,5,3,10,2,0,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
2415,10,5,2,15,0,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
2415,10,5,2,15,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
2731,10,5,2,16,0.111111,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
2731,10,5,2,16,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
3067,10,5,2,17,0,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
3067,10,5,2,17,1,0,0,Mu1-const,XRAI_2.000000,0.1,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
